# Parameters: bear_hp=420, hp_mult=1.35, def_add=20, boss_hp=2526, boss_def=200, sim_count=2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_id,result,reached_wave,boss_remaining_hp,total_kills,remaining_monsters,remaining_life,total_turns,total_towers_count,tier1_count,tier2_count,tier3_count,buff_add_Fire,buff_add_Ice,buff_add_Physics,buff_add_Electric,buff_mult_Fire,buff_mult_Ice,buff_mult_Physics,buff_mult_Electric,tile_0_status,tile_1_status,tile_2_status,tile_3_status,tile_4_status,tile_5_status,tile_6_status,tile_7_status,tile_8_status,tile_9_status,tile_10_status,tile_11_status,tile_12_status,tile_13_status,tile_14_status,tile_15_status,tile_16_status,tile_17_status,tile_18_status,tile_19_status,tile_20_status,tile_21_status,tile_22_status,tile_23_status,tile_24_status,tile_25_status,tile_26_status,tile_27_status,tile_28_status,tile_29_status,tile_30_status,tile_31_status,tile_32_status,tile_33_status,tile_34_status,tile_35_status
1821,LOSS,8,302.3,43,13,0,70,30,6,13,11,0,30,0,0,0.0,0.4,0.0,0.0,EMPTY,TOW_03_T1(DMG:24.0),TOW_01_T1(DMG:16.0),TOW_02_T3(DMG:140.0),TOW_01_T2(DMG:42.0),TOW_03_T2(DMG:336.0),TOW_04_T2(DMG:244.8),TOW_02_T3(DMG:167.5),TOW_01_T2(DMG:72.0),EMPTY,TOW_01_T2(DMG:42.0),TOW_02_T3(DMG:250.0),TOW_04_T2(DMG:244.8),TOW_03_T1(DMG:24.0),TOW_01_T3(DMG:144.0),EMPTY,TOW_01_T3(DMG:84.0),TOW_03_T1(DMG:24.0),EMPTY,TOW_02_T2(DMG:90.0),TOW_01_T2(DMG:32.0),TOW_02_T1(DMG:60.0),TOW_01_T3(DMG:64.0),TOW_03_T1(DMG:24.0),TOW_04_T2(DMG:52.8),TOW_02_T2(DMG:90.0),TOW_01_T3(DMG:64.0),EMPTY,EMPTY,TOW_02_T2(DMG:105.0),TOW_04_T3(DMG:92.8),TOW_03_T2(DMG:56.0),TOW_01_T2(DMG:42.0),TOW_02_T3(DMG:140.0),TOW_01_T3(DMG:84.0),TOW_03_T3(DMG:104.0)
1822,LOSS,8,1127.6,41,12,0,64,28,12,7,9,0,30,0,90,0.0,0.0,0.0,0.0,EMPTY,TOW_03_T1(DMG:24.0),TOW_01_T1(DMG:16.0),TOW_02_T2(DMG:138.0),TOW_01_T3(DMG:64.0),EMPTY,TOW_04_T3(DMG:182.8),TOW_02_T3(DMG:228.0),TOW_01_T1(DMG:16.0),EMPTY,TOW_01_T2(DMG:32.0),TOW_02_T2(DMG:138.0),TOW_04_T3(DMG:182.8),TOW_03_T1(DMG:24.0),EMPTY,TOW_02_T1(DMG:54.0),TOW_01_T1(DMG:16.0),TOW_03_T1(DMG:24.0),EMPTY,TOW_02_T2(DMG:78.0),TOW_01_T2(DMG:32.0),TOW_02_T3(DMG:118.0),TOW_01_T2(DMG:72.0),TOW_03_T3(DMG:624.0),TOW_04_T3(DMG:182.8),TOW_02_T1(DMG:54.0),EMPTY,EMPTY,TOW_01_T1(DMG:16.0),TOW_02_T3(DMG:228.0),TOW_04_T3(DMG:182.8),TOW_03_T1(DMG:24.0),TOW_01_T1(DMG:16.0),TOW_02_T1(DMG:54.0),EMPTY,TOW_03_T2(DMG:56.0)
1823,LOSS,8,659.2,40,11,0,62,29,13,8,8,60,30,30,0,0.2,0.0,0.2,0.0,EMPTY,TOW_03_T2(DMG:373.0),TOW_01_T3(DMG:212.0),TOW_02_T2(DMG:138.0),TOW_01_T1(DMG:78.0),EMPTY,TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:118.0),TOW_01_T2(DMG:136.0),EMPTY,TOW_01_T2(DMG:136.0),TOW_02_T2(DMG:138.0),TOW_04_T1(DMG:28.8),TOW_03_T3(DMG:667.0),EMPTY,TOW_02_T2(DMG:138.0),TOW_01_T2(DMG:96.0),TOW_03_T1(DMG:57.0),EMPTY,TOW_02_T2(DMG:78.0),TOW_01_T1(DMG:78.0),EMPTY,TOW_01_T3(DMG:132.0),TOW_03_T1(DMG:57.0),TOW_04_T3(DMG:92.8),TOW_02_T1(DMG:54.0),TOW_01_T3(DMG:132.0),EMPTY,TOW_01_T1(DMG:78.0),TOW_02_T3(DMG:118.0),TOW_04_T1(DMG:28.8),TOW_03_T1(DMG:57.0),TOW_01_T1(DMG:78.0),TOW_02_T1(DMG:54.0),TOW_01_T3(DMG:212.0),TOW_03_T1(DMG:57.0)
1824,LOSS,8,100.1,41,10,0,64,25,7,10,8,30,60,60,0,0.6,0.0,0.6,0.0,EMPTY,TOW_03_T3(DMG:1243.0),EMPTY,EMPTY,TOW_01_T3(DMG:118.0),TOW_03_T2(DMG:137.0),TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:148.0),TOW_01_T2(DMG:74.0),EMPTY,TOW_01_T2(DMG:74.0),TOW_02_T3(DMG:148.0),TOW_04_T1(DMG:28.8),TOW_03_T3(DMG:203.0),TOW_01_T2(DMG:74.0),TOW_02_T1(DMG:84.0),TOW_01_T1(DMG:52.0),TOW_03_T1(DMG:93.0),EMPTY,TOW_02_T2(DMG:168.0),TOW_01_T2(DMG:114.0),TOW_02_T2(DMG:108.0),TOW_01_T3(DMG:138.0),TOW_03_T2(DMG:137.0),TOW_04_T1(DMG:28.8),TOW_02_T2(DMG:108.0),EMPTY,EMPTY,TOW_01_T3(DMG:198.0),EMPTY,EMPTY,TOW_03_T1(DMG:93.0),EMPTY,TOW_02_T3(DMG:148.0),EMPTY,TOW_03_T2(DMG:417.0)
1825,LOSS,8,121.1,38,11,0,60,24,6,12,6,30,30,30,0,0.0,0.6,0.6,0.0,EMPTY,TOW_03_T3(DMG:689.8),TOW_01_T3(DMG:92.0),TOW_02_T1(DMG:62.3),EMPTY,EMPTY,TOW_04_T3(DMG:89.9),EMPTY,TOW_01_T1(DMG:45.5),EMPTY,TOW_01_T1(DMG:45.5),TOW_02_T2(DMG:154.5),TOW_04_T1(DMG:27.9),EMPTY,TOW_01_T3(DMG:92.0),TOW_02_T2(DMG:109.5),EMPTY,TOW_03_T2(DMG:385.2),EMPTY,TOW_02_T2(DMG:94.5),TOW_01_T3(DMG:92.0),TOW_02_T2(DMG:94.5),TOW_01_T2(DMG:101.0),EMPTY,TOW_04_T2(DMG:237.2),TOW_02_T2(DMG:94.5),EMPTY,EMPTY,TOW_01_T2(DMG:71.0),TOW_02_T3(DMG:148.2),EMPTY,TOW_03_T1(DMG:62.3),TOW_01_T2(DMG:61.0),TOW_02_T1(DMG:62.3),TOW_01_T2(DMG:61.0),TOW_03_T2(DMG:105.3)
1826,LOSS,8,376.6,40,12,0,65,27,11,6,10,30,30,90,30,0.0,0.0,0.2,0.0,EMPTY,EMPTY,TOW_01_T2(DMG:73.0),TOW_02_T2(DMG:139.5),TOW_01_T1(DMG:46.5),TOW_03_T3(DMG:730.2),TOW_04_T3(DMG:323.7),EMPTY,TOW_01_T3(DMG:96.0),EMPTY,TOW_01_T1(DMG:46.5),TOW_02_T3(DMG:120.8),EMPTY,TOW_03_T2(DMG:154.8),TOW_01_T1(DMG:46.5),TOW_02_T1(DMG:54.8),TOW_01_T3(DMG:176.0),TOW_03_T2(DMG:154.8),EMPTY,TOW_02_T1(DMG:54.8),TOW_01_T2(DMG:63.0),TOW_02_T1(DMG:54.8),TOW_01_T3(DMG:96.0),TOW_03_T1(DMG:117.8),TOW_04_T3(DMG:125.7),TOW_02_T1(DMG:54.8),EMPTY,EMPTY,TOW_01_T3(DMG:96.0),TOW_02_T1(DMG:54.8),TOW_04_T1(DMG:59.7),TOW_03_T3(DMG:210.2),TOW_01_T1(DMG:46.5),TOW_02_T2(DMG:79.5),TOW_01_T3(DMG:96.0),EMPTY
1827,LOSS,8,1341.9,38,9,0,58,27,14,4,9,30,60,0,30,0.2,0.6,0.0,0.0,EMPTY,EMPTY,TOW_01_T3(DMG:120.0),TOW_02_T2(DMG:124.5),TOW_01_T1(DMG:47.5),TOW_03_T3(DMG:620.8),TOW_04_T3(DMG:119.9),EMPTY,TOW_01_T3(DMG:120.0),EMPTY,EMPTY,TOW_02_T3(DMG:178.2),TOW_04_T1(DMG:57.9),TOW_03_T1(DMG:23.2),TOW_01_T1(DMG:47.5),TOW_02_T3(DMG:205.8),TOW_01_T1(DMG:47.5),TOW_03_T1(DMG:23.2),EMPTY,TOW_02_T1(DMG:92.2),EMPTY,TOW_02_T1(DMG:92.2),TOW_01_T1(DMG:47.5),TOW_03_T2(DMG:54.2),TOW_04_T1(DMG:57.9),TOW_02_T3(DMG:205.8),TOW_01_T1(DMG:47.5),EMPTY,TOW_01_T1(DMG:47.5),TOW_02_T2(DMG:139.5),EMPTY,TOW_03_T3(DMG:620.8),TOW_01_T1(DMG:47.5),TOW_02_T3(DMG:288.2),TOW_01_T1(DMG:47.5),TOW_03_T2(DMG:54.2)
1828,LOSS,8,1091.8,37,11,0,57,24,8,10,6,30,0,90,0,0.0,0.0,0.0,0.6,EMPTY,TOW_03_T2(DMG:146.0),TOW_01_T2(DMG:62.0),EMPTY,TOW_01_T1(DMG:46.0),EMPTY,TOW_04_T2(DMG:72.6),TOW_02_T2(DMG:108.0),TOW_01_T3(DMG:94.0),EMPTY,EMPTY,EMPTY,TOW_04_T2(DMG:72.6),TOW_03_T3(DMG:714.0),EMPTY,TOW_02_T2(DMG:48.0),EMPTY,TOW_03_T3(DMG:194.0),EMPTY,TOW_02_T3(DMG:88.0),TOW_01_T2(DMG:72.0),TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:94.0),EMPTY,EMPTY,TOW_02_T2(DMG:48.0),TOW_01_T1(DMG:46.0),EMPTY,TOW_01_T1(DMG:46.0),TOW_02_T3(DMG:198.0),TOW_04_T2(DMG:72.6),TOW_03_T1(DMG:114.0),TOW_01_T1(DMG:46.0),TOW_02_T2(DMG:108.0),TOW_01_T1(DMG:46.0),TOW_03_T1(DMG:114.0)
1829,LOSS,8,1336.7,39,12,0,62,26,8,8,10,30,0,0,0,0.0,0.0,0.4,0.0,EMPTY,TOW_03_T1(DMG:30.0),EMPTY,EMPTY,TOW_01_T3(DMG:94.0),TOW_03_T2(DMG:350.0),TOW_04_T3(DMG:92.8),TOW_02_T1(DMG:24.0),EMPTY,EMPTY,EMPTY,TOW_02_T2(DMG:48.0),TOW_04_T1(DMG:28.8),TOW_03_T3(DMG:130.0),TOW_01_T2(DMG:72.0),TOW_02_T3(DMG:88.0),TOW_01_T2(DMG:62.0),TOW_03_T2(DMG:70.0),EMPTY,EMPTY,TOW_01_T1(DMG:46.0),TOW_02_T2(DMG:48.0),TOW_01_T3(DMG:94.0),TOW_03_T3(DMG:130.0),TOW_04_T2(DMG:52.8),TOW_02_T1(DMG:24.0),TOW_01_T1(DMG:46.0),EMPTY,TOW_01_T3(DMG:94.0),TOW_02_T1(DMG:24.0),TOW_04_T3(DMG:92.8),TOW_03_T2(DMG:70.0),EMPTY,TOW_02_T3(DMG:88.0),TOW_01_T1(DMG:46.0),TOW_03_T3(DMG:130.0)
1830,LOSS,8,268.3,41,9,0,63,26,9,8,9,90,30,0,0,1.0,0.0,0.0,0.0,EMPTY,EMPTY,TOW_01_T1(DMG:116.5),TOW_02_T3(DMG:120.8),TOW_01_T3(DMG:276.0),TOW_03_T2(DMG:57.8),EMPTY,TOW_02_T1(DMG:54.8),EMPTY,EMPTY,TOW_01_T2(DMG:183.0),TOW_02_T3(DMG:148.2),TOW_04_T2(DMG:54.4),EMPTY,TOW_01_T2(DMG:143.0),TOW_02_T1(DMG:54.8),TOW_01_T1(DMG:116.5),TOW_03_T1(DMG:24.8),EMPTY,TOW_02_T3(DMG:120.8),TOW_01_T3(DMG:196.0),TOW_02_T1(DMG:54.8),TOW_01_T3(DMG:276.0),EMPTY,TOW_04_T1(DMG:29.7),TOW_02_T1(DMG:54.8),TOW_01_T2(DMG:143.0),EMPTY,TOW_01_T3(DMG:196.0),TOW_02_T2(DMG:79.5),TOW_04_T1(DMG:29.7),TOW_03_T3(DMG:627.2),TOW_01_T2(DMG:143.0),TOW_02_T2(DMG:79.5),EMPTY,TOW_03_T3(DMG:107.2)
1831,LOSS,8,703.0,42,11,0,65,27,9,10,8,60,30,30,0,0.8,0.0,0.0,0.0,EMPTY,TOW_03_T2(DMG:86.0),TOW_01_T1(DMG:84.0),TOW_02_T2(DMG:78.0),TOW_01_T3(DMG:156.0),TOW_03_T3(DMG:134.0),TOW_04_T1(DMG:28.8),EMPTY,TOW_01_T2(DMG:148.0),EMPTY,TOW_01_T3(DMG:236.0),TOW_02_T1(DMG:54.0),TOW_04_T2(DMG:52.8),TOW_03_T1(DMG:54.0),TOW_01_T2(DMG:148.0),TOW_02_T3(DMG:228.0),TOW_01_T1(DMG:84.0),EMPTY,EMPTY,TOW_02_T1(DMG:54.0),TOW_01_T3(DMG:156.0),TOW_02_T3(DMG:118.0),TOW_01_T1(DMG:84.0),TOW_03_T2(DMG:86.0),TOW_04_T3(DMG:92.8),EMPTY,TOW_01_T2(DMG:108.0),EMPTY,TOW_01_T1(DMG:84.0),TOW_02_T2(DMG:78.0),TOW_04_T2(DMG:52.8),TOW_03_T2(DMG:366.0),EMPTY,TOW_02_T1(DMG:54.0),TOW_01_T3(DMG:236.0),EMPTY
1832,LOSS,8,455.8,42,12,0,65,28,8,12,8,30,0,0,0,0.0,0.0,1.0,0.0,EMPTY,TOW_03_T1(DMG:39.0),EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T2(DMG:62.0),TOW_03_T3(DMG:1209.0),TOW_04_T2(DMG:52.8),EMPTY,TOW_01_T3(DMG:94.0),EMPTY,TOW_01_T2(DMG:62.0),TOW_02_T1(DMG:24.0),TOW_04_T2(DMG:52.8),EMPTY,TOW_01_T2(DMG:72.0),TOW_02_T3(DMG:88.0),TOW_01_T2(DMG:72.0),TOW_03_T3(DMG:169.0),EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:94.0),TOW_02_T3(DMG:88.0),TOW_01_T2(DMG:62.0),EMPTY,TOW_04_T1(DMG:28.8),TOW_02_T2(DMG:108.0),TOW_01_T1(DMG:46.0),EMPTY,TOW_01_T3(DMG:94.0),TOW_02_T2(DMG:108.0),TOW_04_T1(DMG:28.8),TOW_03_T3(DMG:169.0),TOW_01_T2(DMG:62.0),TOW_02_T2(DMG:48.0),TOW_01_T1(DMG:46.0),TOW_03_T2(DMG:91.0)
1833,LOSS,8,1040.4,36,12,0,58,25,8,9,8,0,0,90,0,0.0,0.0,0.2,0.2,EMPTY,TOW_03_T3(DMG:720.5),TOW_01_T2(DMG:40.0),EMPTY,TOW_01_T1(DMG:15.0),TOW_03_T2(DMG:149.5),TOW_04_T3(DMG:98.6),TOW_02_T3(DMG:110.0),EMPTY,EMPTY,TOW_01_T3(DMG:60.0),TOW_02_T2(DMG:45.0),EMPTY,TOW_03_T1(DMG:115.5),TOW_01_T3(DMG:60.0),EMPTY,TOW_01_T2(DMG:30.0),TOW_03_T2(DMG:149.5),EMPTY,TOW_02_T2(DMG:45.0),TOW_01_T1(DMG:15.0),TOW_02_T1(DMG:22.5),TOW_01_T2(DMG:40.0),TOW_03_T1(DMG:115.5),TOW_04_T1(DMG:30.6),EMPTY,TOW_01_T3(DMG:60.0),EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T3(DMG:192.5),EMPTY,TOW_03_T3(DMG:200.5),TOW_01_T1(DMG:15.0),TOW_02_T2(DMG:105.0),TOW_01_T2(DMG:70.0),EMPTY
1834,LOSS,8,1070.8,38,12,0,61,25,5,12,8,0,0,60,30,0.0,0.4,0.0,0.0,EMPTY,TOW_03_T2(DMG:112.5),TOW_01_T1(DMG:15.0),EMPTY,TOW_01_T2(DMG:30.0),TOW_03_T2(DMG:112.5),TOW_04_T3(DMG:117.0),TOW_02_T2(DMG:117.0),TOW_01_T2(DMG:30.0),EMPTY,TOW_01_T2(DMG:30.0),TOW_02_T2(DMG:117.0),EMPTY,TOW_03_T2(DMG:112.5),TOW_01_T3(DMG:140.0),EMPTY,TOW_01_T2(DMG:30.0),TOW_03_T3(DMG:1197.5),EMPTY,EMPTY,TOW_01_T3(DMG:60.0),EMPTY,TOW_01_T2(DMG:30.0),EMPTY,TOW_04_T3(DMG:117.0),TOW_02_T3(DMG:214.5),EMPTY,EMPTY,TOW_01_T2(DMG:70.0),TOW_02_T1(DMG:28.5),TOW_04_T1(DMG:57.0),TOW_03_T3(DMG:677.5),TOW_01_T2(DMG:30.0),TOW_02_T1(DMG:28.5),TOW_01_T1(DMG:15.0),TOW_03_T3(DMG:157.5)
1835,LOSS,8,427.5,39,9,0,61,26,8,13,5,30,90,30,0,0.2,0.2,0.2,0.0,EMPTY,TOW_03_T3(DMG:667.0),EMPTY,TOW_02_T1(DMG:117.0),TOW_01_T1(DMG:48.0),TOW_03_T2(DMG:93.0),TOW_04_T2(DMG:52.8),TOW_02_T2(DMG:204.0),TOW_01_T1(DMG:48.0),EMPTY,TOW_01_T2(DMG:66.0),TOW_02_T3(DMG:189.0),TOW_04_T2(DMG:52.8),EMPTY,TOW_01_T2(DMG:66.0),TOW_02_T1(DMG:117.0),TOW_01_T3(DMG:182.0),EMPTY,EMPTY,EMPTY,TOW_01_T1(DMG:48.0),TOW_02_T2(DMG:144.0),TOW_01_T2(DMG:66.0),TOW_03_T2(DMG:373.0),TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:299.0),TOW_01_T2(DMG:66.0),EMPTY,TOW_01_T1(DMG:48.0),EMPTY,TOW_04_T1(DMG:28.8),TOW_03_T2(DMG:373.0),TOW_01_T2(DMG:66.0),TOW_02_T3(DMG:189.0),EMPTY,TOW_03_T2(DMG:93.0)
1836,LOSS,8,1485.8,37,11,0,57,26,10,10,6,60,0,30,0,0.2,0.0,0.4,0.0,EMPTY,TOW_03_T1(DMG:60.0),EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T2(DMG:96.0),TOW_03_T2(DMG:100.0),TOW_04_T2(DMG:52.8),TOW_02_T2(DMG:48.0),TOW_01_T2(DMG:96.0),EMPTY,TOW_01_T1(DMG:78.0),TOW_02_T1(DMG:24.0),EMPTY,EMPTY,TOW_01_T3(DMG:152.0),TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:212.0),TOW_03_T2(DMG:380.0),EMPTY,EMPTY,TOW_01_T1(DMG:78.0),TOW_02_T2(DMG:48.0),TOW_01_T3(DMG:132.0),TOW_03_T3(DMG:680.0),TOW_04_T1(DMG:28.8),EMPTY,EMPTY,EMPTY,TOW_01_T2(DMG:96.0),TOW_02_T3(DMG:88.0),TOW_04_T2(DMG:52.8),TOW_03_T1(DMG:60.0),TOW_01_T1(DMG:78.0),TOW_02_T2(DMG:48.0),TOW_01_T1(DMG:78.0),TOW_03_T3(DMG:680.0)
1837,LOSS,8,424.5,42,7,0,60,25,9,8,8,90,0,0,0,0.6,0.0,0.0,0.4,EMPTY,TOW_03_T1(DMG:23.2),TOW_01_T3(DMG:176.0),TOW_02_T2(DMG:61.5),EMPTY,TOW_03_T1(DMG:23.2),TOW_04_T2(DMG:64.4),EMPTY,TOW_01_T3(DMG:176.0),EMPTY,EMPTY,TOW_02_T3(DMG:112.7),EMPTY,EMPTY,TOW_01_T3(DMG:176.0),TOW_02_T2(DMG:46.5),TOW_01_T1(DMG:111.5),TOW_03_T2(DMG:54.2),EMPTY,TOW_02_T3(DMG:85.2),TOW_01_T3(DMG:176.0),TOW_02_T1(DMG:23.2),TOW_01_T1(DMG:111.5),TOW_03_T1(DMG:23.2),TOW_04_T2(DMG:64.4),TOW_02_T1(DMG:23.2),TOW_01_T2(DMG:133.0),EMPTY,EMPTY,TOW_02_T3(DMG:85.2),TOW_04_T2(DMG:298.4),EMPTY,TOW_01_T1(DMG:111.5),TOW_02_T1(DMG:23.2),TOW_01_T3(DMG:256.0),TOW_03_T2(DMG:54.2)
1838,LOSS,8,1354.1,39,10,0,58,27,11,9,7,60,0,30,0,0.2,0.0,0.6,0.0,EMPTY,TOW_03_T1(DMG:61.5),EMPTY,TOW_02_T1(DMG:22.5),TOW_01_T2(DMG:104.0),TOW_03_T3(DMG:166.5),TOW_04_T2(DMG:49.5),TOW_02_T1(DMG:22.5),TOW_01_T2(DMG:94.0),EMPTY,TOW_01_T1(DMG:77.0),TOW_02_T1(DMG:22.5),TOW_04_T3(DMG:87.0),EMPTY,TOW_01_T1(DMG:77.0),TOW_02_T1(DMG:22.5),TOW_01_T3(DMG:128.0),TOW_03_T1(DMG:61.5),EMPTY,TOW_02_T2(DMG:45.0),TOW_01_T3(DMG:128.0),EMPTY,TOW_01_T1(DMG:77.0),TOW_03_T3(DMG:166.5),TOW_04_T2(DMG:229.5),TOW_02_T2(DMG:45.0),TOW_01_T1(DMG:77.0),EMPTY,TOW_01_T2(DMG:104.0),TOW_02_T1(DMG:22.5),EMPTY,TOW_03_T3(DMG:166.5),TOW_01_T3(DMG:208.0),TOW_02_T2(DMG:60.0),EMPTY,TOW_03_T2(DMG:103.5)
1839,LOSS,8,1250.1,36,14,0,63,30,14,8,8,0,0,0,30,0.4,0.0,0.2,0.0,EMPTY,TOW_03_T3(DMG:117.0),TOW_01_T1(DMG:20.0),TOW_02_T1(DMG:24.0),TOW_01_T2(DMG:80.0),TOW_03_T1(DMG:27.0),TOW_04_T3(DMG:122.8),TOW_02_T3(DMG:88.0),TOW_01_T1(DMG:20.0),EMPTY,TOW_01_T1(DMG:20.0),TOW_02_T1(DMG:24.0),TOW_04_T2(DMG:82.8),TOW_03_T3(DMG:117.0),TOW_01_T2(DMG:40.0),TOW_02_T2(DMG:48.0),TOW_01_T3(DMG:80.0),TOW_03_T1(DMG:27.0),EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:80.0),TOW_02_T3(DMG:115.5),EMPTY,TOW_03_T1(DMG:27.0),TOW_04_T2(DMG:82.8),TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:100.0),EMPTY,TOW_01_T1(DMG:20.0),TOW_02_T1(DMG:24.0),TOW_04_T2(DMG:82.8),TOW_03_T2(DMG:63.0),TOW_01_T1(DMG:20.0),EMPTY,TOW_01_T1(DMG:20.0),TOW_03_T2(DMG:63.0)
1840,LOSS,8,1673.1,36,12,0,59,30,14,10,6,0,0,30,0,0.2,0.0,0.2,0.0,EMPTY,TOW_03_T1(DMG:57.0),TOW_01_T1(DMG:18.0),TOW_02_T1(DMG:24.0),TOW_01_T2(DMG:76.0),TOW_03_T3(DMG:147.0),TOW_04_T1(DMG:28.8),TOW_02_T2(DMG:48.0),TOW_01_T3(DMG:92.0),EMPTY,TOW_01_T1(DMG:18.0),TOW_02_T1(DMG:24.0),TOW_04_T2(DMG:52.8),TOW_03_T3(DMG:147.0),TOW_01_T1(DMG:18.0),TOW_02_T2(DMG:63.0),TOW_01_T2(DMG:46.0),EMPTY,EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T1(DMG:18.0),EMPTY,TOW_01_T2(DMG:36.0),TOW_03_T3(DMG:147.0),TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:88.0),TOW_01_T1(DMG:18.0),EMPTY,TOW_01_T1(DMG:18.0),TOW_02_T2(DMG:63.0),TOW_04_T1(DMG:28.8),TOW_03_T2(DMG:93.0),TOW_01_T2(DMG:36.0),TOW_02_T1(DMG:24.0),TOW_01_T3(DMG:72.0),TOW_03_T2(DMG:93.0)
1841,LOSS,8,1086.1,38,8,0,57,28,14,10,4,30,30,0,0,0.2,0.0,0.8,0.0,EMPTY,TOW_03_T2(DMG:80.5),TOW_01_T1(DMG:47.0),TOW_02_T2(DMG:90.0),TOW_01_T3(DMG:98.0),TOW_03_T1(DMG:34.5),TOW_04_T1(DMG:27.0),EMPTY,TOW_01_T2(DMG:104.0),EMPTY,TOW_01_T1(DMG:47.0),TOW_02_T3(DMG:112.5),TOW_04_T2(DMG:49.5),TOW_03_T1(DMG:34.5),TOW_01_T1(DMG:47.0),TOW_02_T2(DMG:75.0),TOW_01_T1(DMG:47.0),TOW_03_T1(DMG:34.5),EMPTY,TOW_02_T1(DMG:52.5),TOW_01_T2(DMG:64.0),TOW_02_T2(DMG:75.0),EMPTY,TOW_03_T1(DMG:34.5),EMPTY,TOW_02_T2(DMG:75.0),TOW_01_T1(DMG:47.0),EMPTY,TOW_01_T2(DMG:74.0),TOW_02_T2(DMG:75.0),TOW_04_T1(DMG:27.0),TOW_03_T1(DMG:34.5),TOW_01_T3(DMG:98.0),EMPTY,TOW_01_T1(DMG:47.0),TOW_03_T3(DMG:149.5)
1842,LOSS,8,216.0,39,8,0,60,26,10,5,11,30,30,60,0,0.0,0.0,0.2,0.0,EMPTY,TOW_03_T1(DMG:86.2),TOW_01_T1(DMG:45.5),TOW_02_T1(DMG:53.2),TOW_01_T3(DMG:92.0),TOW_03_T2(DMG:401.2),TOW_04_T2(DMG:51.1),TOW_02_T3(DMG:115.2),EMPTY,EMPTY,TOW_01_T2(DMG:61.0),TOW_02_T3(DMG:115.2),EMPTY,TOW_03_T3(DMG:173.8),EMPTY,TOW_02_T1(DMG:53.2),TOW_01_T3(DMG:112.0),TOW_03_T2(DMG:121.2),EMPTY,TOW_02_T1(DMG:53.2),TOW_01_T1(DMG:45.5),TOW_02_T3(DMG:225.2),TOW_01_T1(DMG:45.5),TOW_03_T3(DMG:693.8),EMPTY,EMPTY,TOW_01_T1(DMG:45.5),EMPTY,TOW_01_T3(DMG:172.0),TOW_02_T2(DMG:76.5),TOW_04_T3(DMG:89.9),EMPTY,TOW_01_T1(DMG:45.5),TOW_02_T1(DMG:53.2),TOW_01_T3(DMG:92.0),TOW_03_T3(DMG:173.8)
1843,LOSS,8,1013.0,38,12,0,59,28,13,6,9,60,90,30,0,0.2,0.0,0.0,0.0,EMPTY,EMPTY,TOW_01_T1(DMG:77.5),TOW_02_T3(DMG:175.2),EMPTY,TOW_03_T3(DMG:130.8),TOW_04_T2(DMG:51.1),TOW_02_T1(DMG:113.2),EMPTY,EMPTY,TOW_01_T2(DMG:135.0),TOW_02_T2(DMG:196.5),TOW_04_T1(DMG:27.9),TOW_03_T3(DMG:650.8),TOW_01_T3(DMG:210.0),TOW_02_T1(DMG:113.2),TOW_01_T1(DMG:77.5),TOW_03_T1(DMG:53.2),EMPTY,TOW_02_T3(DMG:175.2),EMPTY,TOW_02_T2(DMG:196.5),TOW_01_T3(DMG:130.0),TOW_03_T1(DMG:53.2),TOW_04_T1(DMG:27.9),TOW_02_T1(DMG:113.2),TOW_01_T1(DMG:77.5),EMPTY,TOW_01_T3(DMG:130.0),TOW_02_T1(DMG:113.2),TOW_04_T2(DMG:51.1),TOW_03_T3(DMG:130.8),TOW_01_T1(DMG:77.5),TOW_02_T2(DMG:151.5),TOW_01_T1(DMG:77.5),TOW_03_T3(DMG:130.8)
